"고시년도","회차","개최일자","안건일련번호","소관부서","안건제목","심의결과","개요"
"2005","5","2005-04-06 00:00:00.0","2","시설계획과","도시계획시설(학교) 
  높이제한 완화","조건부","ㅇ관악구 신림동 56-1번지 일대 (서울대) - 의생명과학연구동 증축"
"2005","5","2005-04-06 00:00:00.0","3","시설계획과","도시계획시설(자동차정류장) 
  변경결정","원안가결","ㅇ중랑구 상봉동 83-5일대
   - 면 적 : 37,964㎡ → 29,204.9㎡ (감8,759.1㎡)"
"2005","5","2005-04-06 00:00:00.0","4","주거정비과","세운상가4구역 도시환경정비사업 적정용적률  자문(안)","자문","ㅇ 세운상가4구역 도시환경정비사업 적정용적률자문(안)
 - 위치 :  종로구 예지동 85번지 일대
 - 상정내용 :  적정용적률 자문"
"2005","5","2005-04-06 00:00:00.0","5","주거정비과","정릉길음제9주택재개발 정비구역지정(안)","원안가결","ㅇ 정릉길음제9주택재개발정비구역지정(안)
   - 위 치 :  성북구  정릉동 10일대
   - 면 적 :  69,825.10㎡ "
"2005","5","2005-04-06 00:00:00.0","6","주거정비과","길음제8주택재개발 정비구역지정(안)","원안가결","ㅇ 길음제8주택재개발정비구역지정(안)
 - 위치 :  성북구  길음동 612-10일대
 - 면적 : 101,943㎡ "
"2005","5","2005-04-06 00:00:00.0","7","주거정비과","길음제7주택재개발정비 구역지정(안)","원안가결","ㅇ 길음제7주택재개발정비구역지정(안) - 위치 :  성북구  길음동 625-17 일대
 - 면   적  :  32,474㎡"
"2005","5","2005-04-06 00:00:00.0","8","뉴타운총괄반","도시및주거환경정비기본계획수립(안)","원안가결","ㅇ 천호뉴타운지구 중 도시환경정비사업을 적용하는 지역에 대한 기본계획 수립 - 위치 : 강동구 천호동 423-200 일대
 - 면적 : 38,280㎡"
"2005","5","2005-04-06 00:00:00.0","9","뉴타운총괄반","2차 뉴타운지구내 도시· 주거환경정비기본계획 변경(안)","원안가결","ㅇ 정비예정구역(주택재개발사업부문) 변경결정조서
   가. 마 포 구(아현뉴타운): 5개구역 379천㎡ → 5개구역 421천㎡
   나. 양 천 구(신정뉴타운): 2개구역 147천㎡ → 2개구역 341천㎡
   다. 서대문구(가좌뉴타운): 6개구역 160천㎡ → 4개구역 571천㎡
   라. 동 작 구(노량진뉴타운): 1개구역  17천㎡ → 1개구역  21천㎡
   마. 동대문구(전농·답십리뉴타운): 4개구역 258천㎡ → 3개구역 319천㎡"
"2005","5","2005-04-06 00:00:00.0","10","주택기획과","고덕주공1단지 재건축 
  정비구역지정","보류","ㅇ 강동구 고덕동 499번지 일대
    - 면 적 : 64,758.3㎡"
"2005","5","2005-04-06 00:00:00.0","11","주택기획과","신월4동 432-6번지 재건축
  정비구역지정","보류","ㅇ 양천구 신월4동 432-6번지 일대 - 면 적 : 18,268.9㎡"
"2005","5","2005-04-06 00:00:00.0","12","주택기획과","은평아파트 주택재건축
  정비구역 지정","조건부가결","ㅇ 은평구 역촌동 220번지외 1필지 - 구역면적 : 23,985㎡"
"2005","5","2005-04-06 00:00:00.0","13","주택기획과","서초4동 1686-1,4,5번지   재건축정비구역 지정","보류","ㅇ 서초구 서초4동 1686-1,4,5번지 일대  - 면 적 : 21,004.6㎡"
"2009","9","2009-05-20 00:00:00.0","1","시설계획과","도시계획시설(주차장) 결정","보류","○ 위 치 : 양천구 신월동 263 
 ○ 도시계획시설(주차장) 결정내용
   - A=8,000㎡(B=40m, L=200m)
   - 가로공원길(중로2-141호) 지하에 중복결정"
"2009","9","2009-05-20 00:00:00.0","2","시설계획과","도시계획시설(주차장) 결정","보류","○ 위 치 : 강서구 화곡동 662-15 일대
 ○ 도시계획시설(주차장) 결정내용
   - A=20,000㎡(B=40m, L=500m)
   - 가로공원길(중로2-141호) 지하에 중복결정"
"2009","9","2009-05-20 00:00:00.0","3","시설계획과","도시계획시설(공원) 변경결정","원안가결","○ 위 치 : 종로구 신문로1가 182 일대 외 19개소
 ○ 내 용 : 기존 도시공원의 세분류(종류) 변경
   - 어린이공원 16개소 → 소공원 16개소
   - 근린공원 4개소 → 역사공원3, 문화공원1개소"
"2010","2","2010-01-20 00:00:00.0","4","주거정비과","정릉3 주택재건축 
 정비구역 지정","조건부가결","○ 위치 : 성북구 정릉동 289-16번지 일대
 ○ 면적 : 23,548㎡
 ○ 내용 : 재건축 정비계획 수립 및 정비구역 지정"
"2010","2","2010-01-20 00:00:00.0","1","주거정비과","보문5 주택재개발 
 정비구역 지정","보류","○ 위치 : 성북구 보문동1가 196-11번지 일대
 ○ 면적 : 10,798㎡
 ○ 내용 : 재개발 정비계획 수립 및 정비구역 지정"
"2010","2","2010-01-20 00:00:00.0","3","주거정비과","공덕6 주택재개발 
 정비구역 지정","조건부가결","○ 위치 : 마포구 공덕동 119번지 일대
 ○ 면적 : 11,315㎡
 ○ 내용 : 재개발 정비계획 수립 및 정비구역 지정"
"2010","2","2010-01-20 00:00:00.0","7","도심재정비1담당관","서울특별시 도시&#8228;주거환경정비 기본계획[도시환경정비사업부문] 수립","보류","○ 위 치 : 도심, 부도심, 지역&#8228;지구중심, 역세권 등
 ○ 내 용 : 2005년 수립된 기본계획 재정비   "
"2010","2","2010-01-20 00:00:00.0","2","주거정비과","아현1-3 주택재개발 정비구역 지정","조건부가결","○ 위치 : 마포구 아현동 85-17번지 일대
 ○ 면적 : 22,101㎡
 ○ 내용 : 재개발 정비계획 수립 및 정비구역 지정"
"2010","2","2010-01-20 00:00:00.0","5","주거정비과","공릉2 주택재건축
  정비구역 지정","조건부가결","○ 위치 : 노원구 공릉동 240-169번지 일대
 ○ 면적 : 26,873㎡
 ○ 내용 : 재건축 정비계획 수립 및 정비구역 지정"
"2010","2","2010-01-20 00:00:00.0","6","주거정비과","염창1 주택재건축 정비구역
 예정 법적 상한용적률 결정","원안가결","○ 위치 : 강서구 염창동 277-24번지 일대
 ○ 면적 : 21,095㎡
 ○ 내용 : 도정법 개정에 따른 법적상한용적률 완화 결정"
"2010","10","2010-05-19 00:00:00.0","10","시설계획과","도시계획시설(학교) 건축물 
 높이제한 완화","보류","○ 위 치 : 관악구 신림동 산 56-1 일대(서울대학교)
 ○ 면 적 : 3,895,659㎡
 ○ 내 용 : 자연녹지지역 내 신축건물(3동) 높이완화 "
"2010","10","2010-05-19 00:00:00.0","1","주거정비과","연남1 주택재건축 정비계획 및 정비구역 지정","수정가결","○ 위 치 : 마포구 연남동 245-1번지 일대
 ○ 면 적 : 64,917㎡
 ○ 내 용 : 용적률 : 249.5%, 층수 : 평균 18층 이하"
"2010","10","2010-05-19 00:00:00.0","2","주거정비과","홍은2 주택재건축 정비계획 및 정비구역 변경지정","수정가결","○ 위 치 : 서대문구 홍은동 338번지 일대
 ○ 면 적 : 23,953㎡ →  33,190㎡ 
 ○ 내 용 : 용적률 : 206.8%, 층수 : 평균 13층 이하"
"2010","10","2010-05-19 00:00:00.0","6","주거정비과","용강제2 주택재개발 정비계획 및 정비구역 변경지정","원안가결","○ 위 치 : 마포구 용강동 285
 ○ 면 적 : 31,351㎡
 ○ 내 용 : 용적률 : 246.89  층수 : 평균 18층 이하"
"2010","10","2010-05-19 00:00:00.0","7","주거정비과","삼선6 주택재개발 정비계획 및 정비구역 지정","조건부가결","○ 위 치 : 성북구 삼선동1가 11-53
 ○ 면 적 : 20,629㎡
 ○ 내 용 : 용적률 : 115.47% 층수 : 평균 7층 이하"
"2010","10","2010-05-19 00:00:00.0","9","시설계획과","도시계획시설(학교) 건축물 
 높이제한 완화","원안가결","○ 위 치 : 종로구 명륜동 3가 53-21 일대(성균관대학교)
 ○ 면 적 : 175,638㎡
 ○ 내 용 : 자연경관지구 내 수직증축(3층→5층)"
"2010","10","2010-05-19 00:00:00.0","11","시설계획과","도시계획시설(학교) 건축물 
 높이제한 완화","조건부가결","○ 위 치 : 성북구 안암동5가 1-2일대(고려대학교)
 ○ 면 적 : 640,559㎡
 ○ 내 용 : 자연녹지지역 내 건물증축을 위한 높이완화"
"2010","10","2010-05-19 00:00:00.0","4","주거정비과","묵1 주택재건축 예정 법적상한 용적률 및 층수완화 결정","조건부가결","○ 위 치 : 중랑구 묵동 81-17번지 일대
 ○ 면 적 : 37,212㎡
 ○ 내 용 : 용적률 : 225%→249,3%,층수:평균 17층이하"
"2010","10","2010-05-19 00:00:00.0","5","주거정비과","도시&#8228;주거환경정비기본계획 변경(주택재건축사업부문)","보류","○ 위 치 : 강북구 수유동 486-2번지 일대외 2개소
 ○ 면 적 : 9.1ha
 ○ 내 용 : 주택재건축정비예정구역 지정"
"2010","10","2010-05-19 00:00:00.0","8","시설계획과","도시계획시설(학교) 변경 결정","수정가결","○ 위 치 : 동대문구 회기동 102-48 일대 (삼육초등학교)
 ○ 면 적 : 11,247㎡ → 11,080㎡(감 167㎡)
 ○ 내 용 : 도로개설에 따른 면적 감소 및 학교부지 (재단 소유 교회) 추가 편입"
"2010","10","2010-05-19 00:00:00.0","3","주거정비과","정릉골 주택재개발 정비계획 및 정비구역 지정","보류","○ 위 치 : 성북구 정릉동 757
 ○ 면 적 : 203,965㎡
 ○ 내 용 : 제1종일반주거→제2종(7층)"
"2005","17","2005-11-02 00:00:00.0","4","시설계획과","용도지역 및 도시계획시설(유통업무 설비, 연구시설) 변경결정
 ","수정가결","ㅇ서초구 양재동 221번지 일대
 - 용도지역 변경(28,250㎡):일반상업지역→제3종 일반주거지역
    - 도시계획시설 변경(24,201.3㎡) : 유통업무설비→연구시설
 "
"2005","17","2005-11-02 00:00:00.0","6","도시계획과","도시관리계획 용도지역 변경결정
 ","보류","ㅇ서대문구 연희2동 85번지 및 연희1동 446번지 일대
    - 제1종전용주거 → 제1종일반주거(27,600㎡) 
    - 제1종전용주거 → 제2종전용주거(52,900㎡)
 "
"2005","17","2005-11-02 00:00:00.0","8","도시관리과","행당지구도시개발구역결정(안)
 ","수정가결","ㅇ성동구 행당동87 -4번지 일대
    - 주거지역:70,309㎡→65,102㎡
    - 상업지역(신설9,668㎡)
    - 녹지지역㎡(감소4,491㎡)
 "
"2005","17","2005-11-02 00:00:00.0","3","시설계획과","도시계획시설(공원) 결정
 ","원안가결","ㅇ금천구 시흥동 937-2번지 일대
    - 면  적 : 4,835.2㎡
 "
"2005","17","2005-11-02 00:00:00.0","5","도시계획과","도시관리계획 용도지구 변경결정
 ","보류","ㅇ서대문구연희1동,연희3동 일대
    - 경관지구 해제 : 699번지일대 감 5,751㎡
    - 경관지구 신설 : 437번지일대 증 5,751㎡
 434-28일대 증 1,718㎡
    - 경관지구 완화:141-34,339번지 일대 건폐율 30→40%, 높이 3층 12m→4층 15m
 "
"2005","17","2005-11-02 00:00:00.0","7","도시관리과","은평뉴타운 도시개발사업 개발
 계획 변경(안)
 ","수정가결","ㅇ은평구진관내·외동,구파발동 일원
    - 토지이용계획 변경
     · 개발지표 변경, 도로선형 변경
    - 기반시설위치 및 면적변경
     · 공원,학교,종교시설,공공청사,주차장,유수지,지원회수시설 조정
 "
"2005","17","2005-11-02 00:00:00.0","1","뉴타운총괄반","아현제3주택재개발 정비예정
 구역 변경 결정
 ","원안가결","ㅇ마포구 아현동 635번지 일원
   - 면  적 : 210,758㎡→209,392㎡(감1,366㎡)
    - 층  수 : 12층이하→25층이하
               (평균15층이하)
 "
"2005","17","2005-11-02 00:00:00.0","2","뉴타운사업1반"," 도시및주거환경정비기본계획
 (영등포 지역)및도시관리계획
 (용도지역ㆍ지구) 변경 결정
 ","조건부가결","ㅇ영등포동2가,5가,7가 일원
 - 용도지역변경 : 226,005.5㎡
 - 용도지구변경 : 폐지 18,195㎡, 변경 14,042㎡ 
 "
"2011","8","2011-05-18 00:00:00.0","2","도시개발과"," 한강로 도시환경정비계획 및 정비구역 지정","보류","ㅇ 위치 : 용산구 한강로1가 158번지 일대
 ㅇ 면적 : 40,547㎡
 ㅇ 내용 : 도시환경정비계획 및 정비구역지정"
"2011","8","2011-05-18 00:00:00.0","4","주택공급과","영등포구 양평동 신동아아파트 주택재건축 정비구역지정","수정가결","○ 위치 : 영등포구 양평동1가 20번지 일대
 ○ 면적 : 20,619㎡ (준공업지역)
 ○ 내용 : 준공업지역 예정법적상한용적률 결정(299.96%), 높이완화(1.65D)"
"2011","8","2011-05-18 00:00:00.0","1","도시계획과","도시관리계획(용도지역) 변경 결정","원안가결","○ 위  치 : 성동구 성수동1가 685-580번지 일대
 ○ 면  적 : 1,805㎡
 ○ 내  용 : 자연녹지지역→제3종일반주거지역"
"2011","8","2011-05-18 00:00:00.0","5","주택공급과","송파구 풍납우성&#8228;삼용아파트 주택재건축 예정법적상한용적률 결정","조건부가결","○ 위치 : 송파구 풍납2동 388-7번지 일대
 ○ 면적 : 24,036.4㎡ (3종일반주거지역)
 ○ 내용 : 예정법적상한용적률 결정(300%)"
"2011","8","2011-05-18 00:00:00.0","3","주거정비과","녹번1-1 주택재개발정비계획 및 정비구역 변경 지정","조건부가결","○ 위치 : 은평구 녹번동 53번지 일대
 ○ 면적 : 39,190㎡
 ○ 내용 : 건폐율 20.9% 이하 → 23% 이하
          용적률 225% 이하 → 244% 이하
          세대수 775세대 → 881세대"
"2012","9","2012-05-16 00:00:00.0","8","주택정책실 주거재생과","금호제15주택 재개발정비구역 
  지정 및 정비계획 수립(변경)","조건부가결","○ 위치 : 성동구 금호1가 280번지 일대
 ○ 면적 : 66,553.5㎡
 ○ 내용 : 계획용적률 상향 (상한용적률 223.66→258%)
          세대수1,123→1,320(증197세대 중 기준용적률 상향분161세대) 
          학교용지(증1,890㎡), 공원(증600.4㎡), 금호동길 추가 확폭"
"2012","9","2012-05-16 00:00:00.0","2","도시계획국 시설계획과","도시계획시설(학교) 변경결정","원안가결","ㅇ 위치 : 서대문구 홍제동 287-89 일대(서울여자간호대학)
 ㅇ 면적 : 4,484.5㎡
 ㅇ 내용 : 제2캠퍼스(도서관) 결정"
"2012","9","2012-05-16 00:00:00.0","4","주택정책실 임대주택과","신반포6차아파트 주택재건축정비사업
 예정법정상한용적률 결정","조건부가결","○ 위치 : 서초구 잠원동 74-2 번지 외 1필지
 ○ 면적 : 34,745.90㎡
 ○ 내용 : 아파트8개동 771세대, 예정법정상한용적률(299.98%)"
"2012","9","2012-05-16 00:00:00.0","6","주택정책실 임대주택과"," 개포주공2단지                  주택재건축정비구역 지정 및
  정비계획 결정","수정가결","○ 위치 : 강남구 개포동 140번지 일대
 ○ 면적 : 96,964.8㎡ 
 ○ 내용 : 아파트 21개동 1,836세대 예정법정상한용적률(249.99%)"
"2012","9","2012-05-16 00:00:00.0","3","주택정책실 임대주택과","둔촌주공아파트 주택재건축정비
 구역지정 및 정비계획 변경결정","보류","○ 위 치: 강동구 둔촌동 170-1번지 일대
 ○ 면 적: 626,232.5㎡
 ○ 내 용: 아파트 95개동 11,245세대 예정법정상한용적률(299.92%)"
"2012","9","2012-05-16 00:00:00.0","9","도시계획국 시설계획과","도시계획시설(가스공급설비)     변경결정(안)","조건부가결","○ 위치 : 노원구 상계동 712-5번지 일원
 ○ 면적 : 44,928㎡ → 36,993㎡ (감 7,935㎡)
 ○ 내용 : 도시계획시설 (가스공급설비) 일부를 해제하여 종교시설 신축"
"2012","9","2012-05-16 00:00:00.0","10","도시계획국 도시정비과","남대문구역 및 남대문 제7-2,     9-2지구 도시환경정비구역 변경   지정","조건부가결","○ 위치 : 중구 회현1동 194-19번지 일대
 ○ 면적 : 4,502㎡
 ○ 내용 : 지구통합(7-2,9-2) 및 입체결정
           주용도(숙박), 용적률 1,063%, 높이 108m"
"2012","9","2012-05-16 00:00:00.0","11","도시계획국 도시정비과","순화  1-1구역 도시환경정비구역 변경 지정","조건부가결","○ 위치 : 중구 순화동 1-24
 ○ 면적 : 13,112.9㎡
 ○ 내용 : 공동주택 세대수 변경(156세대→ 296세대)"
"2012","9","2012-05-16 00:00:00.0","1","도시계획국 시설계획과","도시계획시설(철도:정거장) 변경결정(안)","보류","ㅇ 위치 : 서초구 서초동 1748-7번지 일대(서초역)
 ㅇ 내용 : 서초역 출입구(3,4번)가 보도상에 설치되어, 통행인의 보행환경 개선을 위해 신축중인 부지내로 위치를 변경"
"2012","9","2012-05-16 00:00:00.0","5","주택정책실 임대주택과"," 개포주공3단지                  주택재건축정비구역 지정 및
  정비계획 결정 ","조건부가결","○ 위치 : 강남구 개포동 138 번지 일대
 ○ 면적 : 64,293.8㎡
 ○ 내용 : 아파트14개동 1,272세대 예정법정상한용적률(249.99%)"
"2012","9","2012-05-16 00:00:00.0","7","주택정책실 임대주택과","제기1 주택재건축정비구역 지정
  및 정비계획 결정","보류","○ 위치 : 동대문구 제기동 892-68번지 일대
 ○ 면적 : 9,632.7㎡
 ○ 내용 : 아파트 3개동 359세대 ,예정 법정상한용적률(499.79%)"
"2011","15","2011-09-21 00:00:00.0","3","주택공급과","방배경남아파트 주택재건축 정비구역 지정
 ","보  류","○ 위치 : 서초구 방배동 1028-1번지
 ○ 면적 : 37,361.7㎡
 ○ 내용 : 용도지역 상향(제2종 ⇒ 제3종), 예정법적상한용적률 결정(299.86%)
 "
"2011","15","2011-09-21 00:00:00.0","1","도시계획과","도시관리계획(용도지역) 변경결정
 ","원안가결","○ 위치 : 강남구 논현동 276번지(경복아파트)
 ○ 면적 : 2,457㎡
 ○ 내용 : 용도지역 변경(일반상업지역→제3종일반주거지역)
 "
"2011","15","2011-09-21 00:00:00.0","4","도시개발과","명동 제4지구 도시환경정비구역 변경지정
 ","조건부가결","○ 위치 : 중구 저동1가 48번지 일대
 ㅇ 면적 : 4,088.8㎡
 ○ 내용 : 업무시설, 용적률 1,198%, 높이 112m, 지상24/지하7층
 "
"2011","15","2011-09-21 00:00:00.0","2","주택공급과","도곡삼익아파트 주택재건축 정비구역 지정
 ","조건부가결","○ 위치 : 강남구 도곡동 869번지
 ○ 면적 : 17,655㎡
 ○ 내용 : 예정법적상한용적률 결정(299.99%)
 "
"2011","4","2011-03-16 00:00:00.0","5","도시계획과","도시관리계획(용도지역) 변경 결정","보류","○ 위 치 : 광진구 중곡동 639-1번지 일대
 ○ 면 적 : 16,678㎡
 ○ 내 용 : 군자역지구 지구단위계획 구역내 준주거 → 일반상업지역 변경"
"2011","4","2011-03-16 00:00:00.0","1","주거정비과","목1 주택재건축 정비계획 및
 정비구역 지정","보류","○ 위 치 : 양천구 목동 632-1 일대
 ○ 면 적 : 24,723㎡
 ○ 내 용 : 용적률 220.0% 이하, 층수 평균13층 이하"
"2011","4","2011-03-16 00:00:00.0","4","도시계획과","관광숙박시설 용적률완화","조건부가결","○ 위 치 : 광진구 군자동 350-6호
 ○ 면 적 : 585,00㎡
 ○ 내 용 : 관광숙박시설(관광호텔) 용적률완화 250% → 297,93%"
"2011","4","2011-03-16 00:00:00.0","8","주택공급과","삼익그린맨션1차아파트 주택재건축
 예정법적상한용적률완화결정","조건부가결","○ 위 치 : 강동구 명일동 309-1번지 일대
 ○ 면 적 : 63,435㎡
 ○ 내 용 : 예정법적상한용적률완화결정(300%)"
"2011","4","2011-03-16 00:00:00.0","7","시설계획과","도시계획시설(학교) 세부시설조성계획 변경결정","원안가결","○ 위  치 : 노원구 공릉동 26-2 일대 (삼육대학교)
 ○ 면  적 : 15,725㎡
 ○ 내  용 : 자연녹지지역 내 건축물 신축 1개동"
"2011","4","2011-03-16 00:00:00.0","9","주택공급과","신반포1차아파트 주택재건축
 예정법적상한용적률완화결정","조건부가결","○ 위 치 : 서초구 반포동 2-1번지외 2필지 일대
 ○ 면 적 : 68,753.26㎡
 ○ 내 용 : 예정법적상한용적률완화결정(300%)"
"2011","4","2011-03-16 00:00:00.0","2","주거정비과","사당1 주택재건축 정비구역
 예정법적상한용적률 완화결정","조건부가결","○ 위 치 : 동작구 사당동 167-19 일대
 ○ 면 적 : 33,595㎡
 ○ 내 용 : 법적상한용적률 250% → 300%"
"2011","4","2011-03-16 00:00:00.0","3","도시계획과","관광숙박시설 용적률완화","조건부가결","○ 위 치 : 강동구 천호동 324-39외 3필지
 ○ 면 적 : 666,50㎡
 ○ 내 용 : 관광숙박시설(관광호텔) 용적률완화 200% → 230.94%"
"2011","4","2011-03-16 00:00:00.0","6","시설계획과","도시계획시설(학교) 세부시설조성계획 변경결정 ","원안가결","○ 위  치 : 서대문구 신촌동 134 일대 (연세대학교)
 ○ 면  적 : 4,731㎡
 ○ 내  용 : 자연경관지구 내 건축물 증축 2개동"
"2012","3","2012-02-15 00:00:00.0","1","도시계획과","도시관리계획(용도지역) 변경
 결정
 ","보 류","○ 위치 : 노원구 상계동 1132번지 일대(70,083㎡)
 ○ 내용 : 자연녹지지역→1종일반주거지역(22,531㎡)
 "
"2012","3","2012-02-15 00:00:00.0","2","도시정비과","종로6가 구역 도시환경정비구역
 변경 지정
 ","조건부가결","○ 위치 : 종로구 종로6가 117번지 일대
 ○ 내용 : 주용도변경(공동주택→판매시설)
 "
"2012","3","2012-02-15 00:00:00.0","3","시설계획과","도시계획시설(철도)변경결정
 (1호선 서울역)
 ","조건부가결","ㅇ 위치 : 중구 봉래동2가 122-27일대 (서울역광장)
 ㅇ 면적 : 8,629.4㎡
 ㅇ 내용 : 지하철1호선 서울역 혼잡도 개선을 위한 시설확장과 당초 도시계획시설에서 누락된 부분을 반영하기 위한 도시 계획 시설 (철도) 변경결정
 "
"2012","6","2012-04-05 00:00:00.0","5","주택정책실 임대주택과","개포1단지 주택재건축정비구역 및 정비계획 결정","보류","ㅇ 위  치 : 강남구 개포동 660-3번지 일대
 ㅇ 면 적  : 399,741.7㎡
 ㅇ 내 용  : 72개동 6340세대, 건폐율 60%이하,
             법적상한용적률 249.97%, 최고층수 35층이하 
 "
"2012","6","2012-04-05 00:00:00.0","1","주택정책실 주거재생과","용두제4구역 주택재개발 정비
  계획 변경결정 ","조건부가결","ㅇ 위치 : 동대문구 용두동 144번지 일대
 ㅇ 면적 : 15,390㎡
 ㅇ 내용 : 용적률변경(221%→241%)
           층수(15.98층이하→17.7층 이하)
           세대수(282세대→311세대)
 "
"2012","6","2012-04-05 00:00:00.0","4","도시계획국 시설계획과","시계획시설(학교)          세부시설조성계획 변경 결정
           ","조건부가결","ㅇ 위치 : 서대문구 대현동 11-1 일대(이화여자대학교)
 ㅇ 면적 : 544,980㎡
 ㅇ 내용 : 대학 건축물 높이에 따른 경관 문제, 굴토에   따른 안전성, 대체녹지의 적정성 등
 "
"2012","6","2012-04-05 00:00:00.0","2","주택정책실 주거재생과","안암1 주택재건축 도시·주거환경정비기본계획 변경
 ","보류","ㅇ 위치 : 성북구 안암동3가 136-1번지 일대
 ㅇ 면적 : 1.,6ha(기본계획면적)
 ㅇ 내용 : 정비예정구역변경 (구역면적 확장)1.6ha→2.6ha
 "
"2012","6","2012-04-05 00:00:00.0","3","도시계획국 도시정비과","저동구역 제2지구 도시환경
  정비구역변경지정","조건부가결","ㅇ 위치 : 중구 저동2가 82-1
 ㅇ 면적 : 2,041.5㎡
 ㅇ 내용 : 용도(업무→숙박) 및 용적률(1,000→1,176%)
 "
"2003","2","2003-03-19 00:00:00.0","16","시설계획과","도시관리계획(용도지역·자동차정류장) 결정 및 변경결정
 ","원안가결"," 용산구 보광동 80-21
  - 자동차정류장 변경 : 1,850㎡ 
                                  → 0㎡
  - 용도지역 변경
    : 일반주거지역 → 제2종일반
              주거지역(7층이하)
 "
"2003","2","2003-03-19 00:00:00.0","2","도시계획과","도시계획(지구단위계획구역)
 결정 및 (개발제한구역) 
 변경 결정
 ","수정가결"," 도시계획(지구단위계획구역) 결정
  - 노원구 중계본동 29-47 일대(158,512㎡)
  - 노원구 상계4동 산161-12 일대(27,178㎡)
  도시계획(개발제한구역) 변경결정
    : 166,195,000㎡ → 166,034,491㎡
  - 노원구 중계본동 29-47 일대
  - 노원구 상계4동 산161-12 일대
 "
"2003","2","2003-03-19 00:00:00.0","3","시설계획과","도시계획시설(유수지) 결정
 ","원안가결"," 강서구 개화동 600-1 일대
  - 면 적 : 12,550㎡
 "
"2003","2","2003-03-19 00:00:00.0","5","시설계획과","도시계획시설(유수지) 결정
 ","원안가결"," 중랑구 망우동 산56번지 일대
  - 면 적 : 8,223㎡
 "
"2003","2","2003-03-19 00:00:00.0","6","시설계획과","도시계획시설(공원) 변경결정
 ","원안가결"," 마포구 창전동 3-183 일대 
  (와우근린공원)
  - 공원 변경 : 60,214㎡ → 
                     73,582.4㎡
 "
"2003","2","2003-03-19 00:00:00.0","24","시설계획과","도시계획시설(공원·시장) 
 변경결정
 ","원안가결"," 양천구 신정동 752-7 일대
  - 공원 변경 : 3,164㎡ → 3,266㎡
  - 시장 폐지 : 1,018㎡ → 0㎡
 "
"2003","2","2003-03-19 00:00:00.0","8","시설계획과","도시계획시설(철도) 변경결정
 ","원안가결"," 종로구 숭인동 83-2 일대
  - 높 이 : 지하 0 ∼ 25m
  - 면 적 : 81.8㎡
 "
"2003","2","2003-03-19 00:00:00.0","18","시설계획과","도시관리계획(용도지역·자동차정류장) 결정 및 변경결정
 ","원안가결"," 금천구 시흥동 270-2, 9 일대
  - 자동차정류장 변경 : 1,552㎡ 
                                 → 466㎡
  - 용도지역 변경 : 56㎡
    일반주거지역 → 제2종 일반
   주거지역(7층이하)
 "
"2003","2","2003-03-19 00:00:00.0","10","시설계획과","도시계획시설(시장) 변경(폐지)
 결정 및 용도지역 변경결정
 ","조건부가결"," 광진구 자양동 663-21 
  - 시장 폐지 : 3,318.2㎡ → 0㎡
  - 용도지역 변경 
    : 일반주거지역 → 제2종일반
      주거지역(12층이하)
 "
"2003","2","2003-03-19 00:00:00.0","11","시설계획과","도시계획시설(시장) 변경(폐지)
 결정 및 용도지역 변경결정
 ","수정가결"," 마포구 서교동 450-1 일대
  - 시장 폐지 : 6,293.9㎡ → 0㎡
  - 용도지역 변경 
    : 일반주거지역 → 제3종일반
     주거지역
 "
"2003","2","2003-03-19 00:00:00.0","22","시설계획과","도시계획시설(도로·주차장)
 결정 및 변경결정
 ","원안가결"," 중구 을지로7가 4-1 ∼ 
         신당동 204-8
  - 도로 결정 : 폭25∼28m,
                      연장 382m
  - 주차장 폐지 : 3,921.1㎡
 "
"2003","2","2003-03-19 00:00:00.0","20","시설계획과","도시계획시설(학교) 변경결정
 ","조건부가결"," 광진구 군자동 98번지 일대
  (세종대학교)
  - 면 적 : 109,728.2㎡ → 
               118,420.2㎡
 "
"2003","2","2003-03-19 00:00:00.0","14","시설계획과","도시계획시설(시장) 변경(폐지)
 결정 및 용도지역 변경결정
 ","원안가결"," 강남구 역삼동 722번지 일대
  - 시장 폐지 : 4,946.2㎡ → 0㎡
  - 용도지역 변경
    : 일반주거지역 → 제3종일반
      주거지역
 "
"2003","2","2003-03-19 00:00:00.0","15","시설계획과","도시계획시설(유통업무설비·시장) 변경결정
 ","원안가결"," 송파구 가락동 600번지 일대
  - 유통업무설비 폐지 : 538,351㎡
  - 시장 결정         : 531,830㎡
 "
"2003","2","2003-03-19 00:00:00.0","25","주거정비과","석관제1주택재개발구역 지정
 ","수정가결"," 성북구 석관동 339번지 일대
  - 면 적 : 38,129㎡
 "
"2003","2","2003-03-19 00:00:00.0","26","주거정비과","마포로1구역제15지구
 도심재개발구역 변경결정
 ","수정가결"," 마포구 도화동 16-5 외 4필지
  - 면 적 : 2,407.6㎡
 "
"2003","2","2003-03-19 00:00:00.0","27","주거정비과","마포로5구역(추가지정)
 도심재개발구역 변경결정
 ","수정가결"," 중구 중림동 180번지 일대
  - 면 적 : 61,578.8㎡
               (증 4,791.8㎡)
 "
"2003","2","2003-03-19 00:00:00.0","28","주거정비과","홍은제8주택재개발구역 지정
 ","원안가결"," 서대문구 홍은동 11-320 일대
  - 면 적 : 10,032㎡
 "
